id;name;url;difficulty;category;is_premium
697;Degree of an Array;https://leetcode.com/problems/degree-of-an-array;Easy;Hash Table;false
705;Design HashSet;https://leetcode.com/problems/design-hashset;Easy;Hash Table;false
706;Design HashMap;https://leetcode.com/problems/design-hashmap;Easy;Hash Table;false
710;Random Pick with Blacklist;https://leetcode.com/problems/random-pick-with-blacklist;Hard;Hash Table;false
711;Number of Distinct Islands II;https://leetcode.com/problems/number-of-distinct-islands-ii;Hard;Hash Table;true
720;Longest Word in Dictionary;https://leetcode.com/problems/longest-word-in-dictionary;Medium;Hash Table;false
721;Accounts Merge;https://leetcode.com/problems/accounts-merge;Medium;Hash Table;false
726;Number of Atoms;https://leetcode.com/problems/number-of-atoms;Hard;Hash Table;false
734;Sentence Similarity;https://leetcode.com/problems/sentence-similarity;Easy;Hash Table;true
736;Parse Lisp Expression;https://leetcode.com/problems/parse-lisp-expression;Hard;Hash Table;false
737;Sentence Similarity II;https://leetcode.com/problems/sentence-similarity-ii;Medium;Hash Table;true
740;Delete and Earn;https://leetcode.com/problems/delete-and-earn;Medium;Hash Table;false
745;Prefix and Suffix Search;https://leetcode.com/problems/prefix-and-suffix-search;Hard;Hash Table;false
748;Shortest Completing Word;https://leetcode.com/problems/shortest-completing-word;Easy;Hash Table;false
752;Open the Lock;https://leetcode.com/problems/open-the-lock;Medium;Hash Table;false
758;Bold Words in String;https://leetcode.com/problems/bold-words-in-string;Medium;Hash Table;true
760;Find Anagram Mappings;https://leetcode.com/problems/find-anagram-mappings;Easy;Hash Table;true
763;Partition Labels;https://leetcode.com/problems/partition-labels;Medium;Hash Table;false
767;Reorganize String;https://leetcode.com/problems/reorganize-string;Medium;Hash Table;false
770;Basic Calculator IV;https://leetcode.com/problems/basic-calculator-iv;Hard;Hash Table;false
771;Jewels and Stones;https://leetcode.com/problems/jewels-and-stones;Easy;Hash Table;false
781;Rabbits in Forest;https://leetcode.com/problems/rabbits-in-forest;Medium;Hash Table;false
791;Custom Sort String;https://leetcode.com/problems/custom-sort-string;Medium;Hash Table;false
792;Number of Matching Subsequences;https://leetcode.com/problems/number-of-matching-subsequences;Medium;Hash Table;false
804;Unique Morse Code Words;https://leetcode.com/problems/unique-morse-code-words;Easy;Hash Table;false
811;Subdomain Visit Count;https://leetcode.com/problems/subdomain-visit-count;Medium;Hash Table;false
815;Bus Routes;https://leetcode.com/problems/bus-routes;Hard;Hash Table;false
817;Linked List Components;https://leetcode.com/problems/linked-list-components;Medium;Hash Table;false
819;Most Common Word;https://leetcode.com/problems/most-common-word;Easy;Hash Table;false
820;Short Encoding of Words;https://leetcode.com/problems/short-encoding-of-words;Medium;Hash Table;false
822;Card Flipping Game;https://leetcode.com/problems/card-flipping-game;Medium;Hash Table;false
823;Binary Trees With Factors;https://leetcode.com/problems/binary-trees-with-factors;Medium;Hash Table;false
828;Count Unique Characters of All Substrings of a Given String;https://leetcode.com/problems/count-unique-characters-of-all-substrings-of-a-given-string;Hard;Hash Table;false
833;Find And Replace in String;https://leetcode.com/problems/find-and-replace-in-string;Medium;Hash Table;false
839;Similar String Groups;https://leetcode.com/problems/similar-string-groups;Hard;Hash Table;false
840;Magic Squares In Grid;https://leetcode.com/problems/magic-squares-in-grid;Medium;Hash Table;false
846;Hand of Straights;https://leetcode.com/problems/hand-of-straights;Medium;Hash Table;false
854;K-Similar Strings;https://leetcode.com/problems/k-similar-strings;Hard;Hash Table;false
859;Buddy Strings;https://leetcode.com/problems/buddy-strings;Easy;Hash Table;false
863;All Nodes Distance K in Binary Tree;https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree;Medium;Hash Table;false
865;Smallest Subtree with all the Deepest Nodes;https://leetcode.com/problems/smallest-subtree-with-all-the-deepest-nodes;Medium;Hash Table;false
869;Reordered Power of 2;https://leetcode.com/problems/reordered-power-of-2;Medium;Hash Table;false
873;Length of Longest Fibonacci Subsequence;https://leetcode.com/problems/length-of-longest-fibonacci-subsequence;Medium;Hash Table;false
874;Walking Robot Simulation;https://leetcode.com/problems/walking-robot-simulation;Medium;Hash Table;false
884;Uncommon Words from Two Sentences;https://leetcode.com/problems/uncommon-words-from-two-sentences;Easy;Hash Table;false
888;Fair Candy Swap;https://leetcode.com/problems/fair-candy-swap;Easy;Hash Table;false
889;Construct Binary Tree from Preorder and Postorder Traversal;https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal;Medium;Hash Table;false
890;Find and Replace Pattern;https://leetcode.com/problems/find-and-replace-pattern;Medium;Hash Table;false
893;Groups of Special-Equivalent Strings;https://leetcode.com/problems/groups-of-special-equivalent-strings;Medium;Hash Table;false
895;Maximum Frequency Stack;https://leetcode.com/problems/maximum-frequency-stack;Hard;Hash Table;false
904;Fruit Into Baskets;https://leetcode.com/problems/fruit-into-baskets;Medium;Hash Table;false
911;Online Election;https://leetcode.com/problems/online-election;Medium;Hash Table;false
914;X of a Kind in a Deck of Cards;https://leetcode.com/problems/x-of-a-kind-in-a-deck-of-cards;Easy;Hash Table;false
916;Word Subsets;https://leetcode.com/problems/word-subsets;Medium;Hash Table;false
923;3Sum With Multiplicity;https://leetcode.com/problems/3sum-with-multiplicity;Medium;Hash Table;false
924;Minimize Malware Spread;https://leetcode.com/problems/minimize-malware-spread;Hard;Hash Table;false
928;Minimize Malware Spread II;https://leetcode.com/problems/minimize-malware-spread-ii;Hard;Hash Table;false
929;Unique Email Addresses;https://leetcode.com/problems/unique-email-addresses;Easy;Hash Table;false
930;Binary Subarrays With Sum;https://leetcode.com/problems/binary-subarrays-with-sum;Medium;Hash Table;false
939;Minimum Area Rectangle;https://leetcode.com/problems/minimum-area-rectangle;Medium;Hash Table;false
947;Most Stones Removed with Same Row or Column;https://leetcode.com/problems/most-stones-removed-with-same-row-or-column;Medium;Hash Table;false
952;Largest Component Size by Common Factor;https://leetcode.com/problems/largest-component-size-by-common-factor;Hard;Hash Table;false
953;Verifying an Alien Dictionary;https://leetcode.com/problems/verifying-an-alien-dictionary;Easy;Hash Table;false
954;Array of Doubled Pairs;https://leetcode.com/problems/array-of-doubled-pairs;Medium;Hash Table;false
